Customer_ID,Age,Gender,Annual_Income,Employment_Type,Credit_Score
C01935,26,Female,1094459,Salaried,751.0
C01936,27,Female,1071937,Student,673.0
C01937,35,Female,476527,Self-Employed,793.0
C01938,43,Female,1593234,Salaried,
C01939,59,Male,2856987,Salaried,571.0
C01940,29,Male,613284,Student,662.0
C01941,27,Male,1424695,Salaried,813.0
C01942,31,Female,2560060,Self-Employed,626.0
C01943,55,Male,1638988,Self-Employed,837.0
C01944,22,Female,2353139,Self-Employed,795.0
C01945,36,Female,1314570,Self-Employed,847.0
C01946,25,Female,1926938,Student,790.0
C01947,27,Female,2967268,Salaried,588.0
C01948,57,Male,1914273,Student,607.0
C01949,21,Male,2449664,Student,696.0
C01950,33,Female,2172691,Student,657.0
C01951,57,Male,558552,Self-Employed,832.0
C01952,45,Male,733020,Student,805.0
C01953,23,Female,1942072,Salaried,778.0
C01954,39,Male,1239927,Student,833.0
C01955,59,Female,1608513,Student,568.0
C01956,37,Male,1605172,Student,761.0
C01957,42,Male,2442050,Salaried,811.0
C01958,42,Female,2975223,Self-Employed,843.0
C01959,47,Female,2992753,Self-Employed,802.0
C01960,28,Female,515230,Salaried,793.0
C01961,54,Male,2309628,Self-Employed,784.0
C01962,60,Male,2258286,Self-Employed,588.0
C01963,26,Female,2635307,Self-Employed,673.0
C01964,53,Male,1452244,Student,813.0
C01965,53,Male,1657115,Student,740.0
C01966,50,Male,1519486,Self-Employed,628.0
C01967,35,Female,1308714,Self-Employed,765.0
C01968,39,Male,966457,Student,557.0
C01969,54,Male,2036855,Salaried,669.0
C01970,27,Female,345185,Self-Employed,777.0
C01971,54,Female,2323429,Self-Employed,785.0
C01972,57,Male,2572210,Salaried,703.0
C01973,48,Male,914341,Self-Employed,
C01974,34,Male,876777,Student,699.0
C01975,43,Male,1659146,Salaried,605.0
C01976,23,Female,2585102,Self-Employed,831.0
C01977,58,Male,607235,Self-Employed,808.0
C01978,34,Male,1466147,Salaried,767.0
C01979,23,Male,884152,Salaried,652.0
C01980,52,Female,2600485,Salaried,593.0
C01981,47,Female,2681019,Self-Employed,567.0
C01982,45,Female,527366,Self-Employed,665.0
C01983,23,Female,690776,Self-Employed,800.0
C01984,51,Female,724639,Self-Employed,661.0
C01985,46,Female,2490640,Student,790.0
C01986,52,Female,2731678,Self-Employed,603.0
C01987,54,Female,1306008,Student,791.0
C01988,29,Male,725390,Student,573.0
C01989,29,Male,2091507,Student,652.0
C01990,57,Female,2704275,Salaried,595.0
C01991,42,Male,2757881,Student,731.0
C01992,38,Female,1501535,Student,606.0
C01993,32,Female,2408426,Self-Employed,554.0
C01994,46,Male,2881173,Self-Employed,
C01995,51,Male,2530041,Student,550.0
C01996,21,Female,1581608,Self-Employed,664.0
C01997,43,Male,1005102,Student,628.0
C01998,60,Female,1304245,Self-Employed,830.0
C01999,32,Male,1276521,Student,708.0
C02000,32,Female,2966506,Student,682.0
C02001,56,Male,2278538,Student,730.0
C02002,23,Female,2617954,,591.0
C02003,36,Female,2398533,Student,590.0
C02004,39,Male,1586316,Student,596.0
C02005,52,Female,2433141,Self-Employed,811.0
C02006,26,Female,2027984,Salaried,774.0
C02007,38,Male,2298291,Student,838.0
C02008,27,Female,1112301, salaried ,794.0
C02009,52,Female,925381, salaried ,585.0
C02010,46,Female,786624,Self-Employed,599.0
C02011,40,Male,1080533,Salaried,797.0
C02012,36,Male,2941971,Student,714.0
C02013,27,Male,2843510,Salaried,734.0
C02014,57,Female,694893,Salaried,620.0
C02015,46,Female,1795423,Self-Employed,701.0
C02016,33,Female,2839065,Self-Employed,821.0
C02017,37,Female,2337016,Salaried,697.0
C02018,50,Male,1952971,Self-Employed,757.0
C02019,49,Male,1917828,Salaried,775.0
C02020,39,Female,1180420,Student,828.0
C02021,33,Female,2796155,,612.0
C02022,47,Female,524375,Self-Employed,824.0
C02023,47,Female,2645710,Self-Employed,733.0
C02024,44,Female,2652316,Salaried,800.0
C02025,23,Female,1005711,Salaried,628.0
C02026,39,Female,1682324, salaried ,585.0
C02027,45,Female,2688715,Self-Employed,575.0
C02028,59,Male,1580489,Salaried,665.0
C02029,42,Female,1110106,Self-Employed,716.0
C02030,34,Female,489022,Student,636.0
C02031,43,Male,1490647,Student,630.0
C02032,28,Female,1049925,Self-Employed,795.0
C02033,24,Female,2598330,Self-Employed,773.0
C02034,48,Female,2625229,Student,740.0
C02035,60,Female,1174851,Salaried,745.0
C02036,54,Male,868345,Student,804.0
C02037,44,Male,1085084,Student,617.0
C02038,22,Male,1385059,Self-Employed,832.0
C02039,60,Female,2105373,Student,809.0
C02040,38,Female,711130,,653.0
C02041,32,Female,2999126,Self-Employed,654.0
C02042,56,Male,2190703,Salaried,605.0
C02043,50,Male,653853,Salaried,763.0
C02044,50,Female,1149800,Self-Employed,641.0
C02045,32,Female,2192863,Self-Employed,630.0
C02046,60,Female,1660548,Self-Employed,752.0
C02047,39,Female,1722779,Student,609.0
C02048,42,Female,411992,Salaried,584.0
C02049,51,Female,1408667,Student,808.0
C02050,47,Male,1959203,Self-Employed,561.0
C02051,27,Female,2324618,Student,826.0
C02052,33,Female,1506777,Salaried,755.0
C02053,35,Female,1798058,Student,655.0
C02054,58,Male,899428,Salaried,719.0
C02055,49,Female,2454090,Student,644.0
C02056,35,Female,2184338,Student,673.0
C02057,50,Male,2308405,Salaried,761.0
C02058,50,Male,2103539,Salaried,823.0
C02059,36,Male,2959821,Salaried,618.0
C02060,37,Female,2675562,Salaried,710.0
C02061,56,Male,2489337,Salaried,810.0
C02062,43,Male,1205171, salaried ,554.0
C02063,26,Male,480359,Salaried,552.0
C02064,49,Male,301990,Student,735.0
C02065,44,Female,2404864,Salaried,592.0
C02066,41,Female,2727395,Self-Employed,848.0
C02067,50,Female,2054198,Self-Employed,586.0
C02068,57,Female,2247012,Self-Employed,772.0
C02069,34,Male,542433,Student,645.0
C02070,37,Female,1826804,Salaried,828.0
C02071,28,Male,1934820,Salaried,810.0
C02072,46,Female,722899,Salaried,790.0
C02073,37,Male,2327169,Student,742.0
C02074,34,Female,1205280,Self-Employed,615.0
C02075,48,Male,832425,Student,
C02076,37,Male,2179138,Student,628.0
C02077,39,Male,1474261,Salaried,573.0
C02078,38,Female,1747237,Salaried,786.0
C02079,31,Male,1764712,Salaried,636.0
C02080,26,Female,1981081,Salaried,682.0
C02081,54,Male,1415512,Self-Employed,736.0
C02082,24,Female,2499548,Salaried,761.0
C02083,33,Male,2665212,Student,728.0
C02084,47,Male,1606185,Self-Employed,771.0
C02085,26,Male,756038,Student,584.0
C02086,47,Female,1053032,Student,634.0
C02087,50,Male,2383199,Salaried,779.0
C02088,47,Male,992908,Self-Employed,766.0
C02089,33,Female,2400846,Student,740.0
C02090,21,Female,2087752,Student,832.0
C02091,56,Female,1509680,Student,845.0
C02092,34,Female,641443,Salaried,575.0
C02093,53,Female,1756590,Salaried,716.0
C02094,28,Female,2170529,Student,821.0
C02095,27,Female,714618,Self-Employed,648.0
C02096,52,Male,2527420,Salaried,567.0
C02097,58,Male,826925,Self-Employed,
C02098,55,Male,1413968,Student,767.0
C02099,51,Female,1735494,Salaried,826.0
C02100,30,Male,2295357,Salaried,762.0
C02101,57,Female,906638,Student,561.0
C02102,47,Male,1206803,Student,674.0
C02103,27,Male,2477456,Salaried,654.0
C02104,26,Male,1189908,Salaried,824.0
C02105,55,Male,1963788,Student,709.0
C02106,32,Female,1374097,Salaried,620.0
C02107,51,Male,452762,Student,721.0
C02108,26,Male,1689077,Self-Employed,775.0
C02109,32,Male,1266267,Salaried,725.0
C02110,32,Male,1015366,Self-Employed,675.0
C02111,32,Female,2617750,Student,765.0
C02112,47,Female,2390484,Student,641.0
C02113,57,Male,1049098,Salaried,588.0
C02114,57,Male,1714433,Student,809.0
C02115,50,Male,2243238,Salaried,766.0
C02116,29,Male,443814,Self-Employed,770.0
C02117,59,Female,553260,Salaried,817.0
C02118,42,Female,1757853,Salaried,764.0
C02119,42,Male,2812440,Student,559.0
C02120,49,Male,2804200,Student,803.0
C02121,51,Male,1513233,Student,560.0
C02122,59,Male,2200846,Salaried,758.0
C02123,44,Male,1627227,Salaried,848.0
C02124,45,Female,2742613,Salaried,671.0
C02125,50,Male,1838541,Self-Employed,643.0
C02126,31,Male,2706517,Self-Employed,829.0
C02127,33,Female,1281267,Student,686.0
C02128,46,Male,2813904,Salaried,827.0
C02129,23,Male,2258270, salaried ,643.0
C02130,33,Male,2372716,Student,
C02131,49,Male,339375,Salaried,717.0
C02132,60,Male,2477227,Self-Employed,662.0
C02133,41,Male,737951,Self-Employed,764.0
C02134,36,Female,2827756,Salaried,639.0
C02135,38,Female,809816,Self-Employed,778.0
C02136,48,Male,2530163,Salaried,656.0
C02137,42,Male,2015418,Salaried,656.0
C02138,21,Male,1359935,Salaried,763.0
C02139,42,Female,2704622,Self-Employed,
C02140,37,Male,1348196,Self-Employed,635.0
C02141,49,Female,471827, salaried ,714.0
C02142,56,Female,504193,Self-Employed,649.0
C02143,59,Male,2601638,Student,665.0
C02144,45,Male,1338099,Self-Employed,651.0
C02145,35,Male,2512686,Self-Employed,737.0
C02146,38,Female,354131,Student,650.0
C02147,28,Male,506889,Student,734.0
C02148,58,Male,2967830,Self-Employed,620.0
C02149,54,Female,686716,Self-Employed,
C02150,55,Female,2156663,Student,836.0
C02151,34,Male,1245122,Student,551.0
C02152,33,Male,1650178,Student,581.0
C02153,55,Female,609607,Salaried,580.0
C02154,42,Male,1020399,Salaried,
C02155,49,Female,2347372,Self-Employed,786.0
C02156,40,Female,1746223,Self-Employed,624.0
C02157,38,Male,1660987,Self-Employed,725.0
C02158,46,Male,2851109,Student,625.0
C02159,53,Female,1409064,Self-Employed,568.0
C02160,34,Female,2469902,Self-Employed,575.0
C02161,53,Male,2257358,Student,833.0
C02162,30,Female,1544007,Self-Employed,717.0
C02163,37,Female,1090817,,745.0
C02164,57,Female,1255982,Student,606.0
C02165,59,Female,2653134,Self-Employed,696.0
C02166,57,Male,1125795,Student,747.0
C02167,33,Female,2065710,Self-Employed,784.0
C02168,54,Female,636196,Student,747.0
C02169,58,Male,1235564,Student,729.0
C02170,60,Male,2823168,Student,737.0
C02171,21,Female,1757656,Student,662.0
C02172,50,Female,2520615,Self-Employed,760.0
C02173,60,Male,1000510,Student,639.0
C02174,51,Female,2355290,Self-Employed,766.0
C02175,30,Female,2959447,Student,686.0
C02176,51,Female,2797816,Self-Employed,723.0
C02177,25,Female,1476131,Student,693.0
C02178,40,Female,2140859,Salaried,721.0
C02179,46,Male,2721290,Salaried,764.0
C02180,39,Female,2496954,Self-Employed,
C02181,48,Female,2940655,Student,692.0
C02182,30,Female,384477,Student,671.0
C02183,45,Female,1746639,Salaried,555.0
C02184,46,Male,2437202,Student,806.0
C02185,46,Female,2270988,Self-Employed,756.0
C02186,32,Female,714638,Self-Employed,563.0
C02187,33,Female,1845066,Student,570.0
C02188,31,Male,746412,Student,828.0
C02189,39,Male,547232, salaried ,804.0
C02190,44,Male,601167,Salaried,769.0
C02191,35,Female,2871528,Salaried,763.0
C02192,37,Female,1034582,Salaried,803.0
C02193,32,Male,1532918,Salaried,729.0
C02194,29,Male,992216,Self-Employed,551.0
C02195,47,Female,2713970,Student,686.0
C02196,53,Female,2700001,Self-Employed,649.0
C02197,32,Female,2070134,Self-Employed,601.0
C02198,55,Male,2537330,Salaried,808.0
C02199,43,Female,584015,Student,747.0
C02200,27,Male,2999872,Self-Employed,821.0
C02201,35,Female,1426043,Salaried,582.0
C02202,21,Female,1381335,Self-Employed,843.0
C02203,22,Female,828790,Salaried,731.0
C02204,34,Male,2668066,Self-Employed,721.0
C02205,39,Female,758621,Salaried,605.0
C02206,52,Female,2616343,Salaried,737.0
C02207,26,Female,2230739,Student,
C02208,54,Female,2384433,Salaried,761.0
C02209,30,Female,381053,Salaried,595.0
C02210,26,Female,2293885,Salaried,741.0
C02211,48,Male,2908579,Student,578.0
C02212,51,Male,1364732,Student,
C02213,45,Male,1514793,Self-Employed,691.0
C02214,25,Female,602540,Student,585.0
C02215,25,Male,1622345,Student,763.0
C02216,36,Male,2118438,Salaried,695.0
C02217,39,Female,1108458,Self-Employed,621.0
C02218,60,Male,2301600,,632.0
C02219,32,Male,531163,Self-Employed,699.0
C02220,28,Male,2120097,Student,730.0
C02221,58,Male,1888255,Salaried,790.0
C02222,27,Male,920173,Student,722.0
C02223,22,Female,1230837,Self-Employed,715.0
C02224,37,Female,947826,Student,
C02225,37,Female,1984996,Self-Employed,729.0
C02226,45,Male,2019333,Self-Employed,655.0
C02227,56,Female,1800578,Salaried,616.0
C02228,58,Male,823843,Self-Employed,708.0
C02229,32,Male,885659,Student,587.0
C02230,60,Female,2489392,Salaried,622.0
C02231,46,Male,1546465,Salaried,594.0
C02232,23,Male,1476146,Student,697.0
C02233,58,Male,1131770,Salaried,842.0
C02234,26,Male,2811066,Self-Employed,813.0
C02235,44,Female,947255,Self-Employed,576.0
C02236,52,Male,2375837,Self-Employed,797.0
C02237,30,Male,2378201,Self-Employed,595.0
C02238,31,Male,957221,Student,824.0
C02239,40,Female,332147,Salaried,611.0
C02240,56,Female,974739,Salaried,587.0
C02241,29,Female,1025983,Student,787.0
C02242,47,Female,2311469,Salaried,800.0
C02243,39,Male,1733931,Salaried,669.0
C02244,25,Female,1462110,Student,714.0
C02245,49,Male,1585594,Self-Employed,788.0
C02246,54,Female,2872199,,806.0
C02247,44,Female,2838446,Salaried,676.0
C02248,28,Male,369110,Self-Employed,786.0
C02249,27,Male,2577875,Salaried,789.0
C02250,37,Female,1275368,Self-Employed,788.0
C02251,41,Male,2329327,Self-Employed,819.0
C02252,43,Male,2959292,Student,
C02253,30,Male,1688010,Student,684.0
C02254,41,Male,1984996,Self-Employed,644.0
C02255,32,Male,1458048,Self-Employed,846.0
C02256,48,Male,501841,Student,684.0
C02257,52,Male,398737,Salaried,830.0
C02258,47,Male,1272786,Self-Employed,850.0
C02259,21,Female,2518504,Salaried,
C02260,60,Female,1221924,Student,592.0
C02261,21,Female,1462924,Student,719.0
C02262,60,Male,1734318,Student,576.0
C02263,22,Male,1166611,Salaried,747.0
C02264,41,Male,1622805,Student,553.0
C02265,25,Female,1937912,Self-Employed,803.0
C02266,24,Male,2598148,Student,678.0
C02267,48,Male,2336172,Salaried,752.0
C02268,50,Female,2507828,Self-Employed,690.0
C02269,25,Male,1712238,Salaried,757.0
C02270,60,Female,2186319,Student,754.0
C02271,33,Male,703874,Salaried,637.0
C02272,33,Female,698776,Salaried,790.0
C02273,32,Female,2788445,Salaried,796.0
C02274,39,Female,1931022,Student,646.0
C02275,28,Female,604693,Self-Employed,569.0
C02276,37,Female,1401270,Salaried,684.0
C02277,29,Male,2917843,Self-Employed,747.0
C02278,23,Male,356865,Self-Employed,784.0
C02279,35,Male,1494688,Student,610.0
C02280,47,Male,2559645,Salaried,694.0
C02281,51,Female,2855882,Salaried,780.0
C02282,35,Male,1295353,Student,708.0
C02283,33,Male,2769554,Self-Employed,787.0
C02284,52,Male,2233285,Salaried,752.0
C02285,48,Male,1396921,Self-Employed,602.0
C02286,54,Female,2404634,Self-Employed,613.0
C02287,57,Male,2460068,Salaried,788.0
C02288,53,Male,1042709,Salaried,761.0
C02289,58,Female,542385,Salaried,
C02290,37,Male,2408266,Student,638.0
C02291,36,Male,523382,Salaried,565.0
C02292,33,Female,2401833,Self-Employed,621.0
C02293,30,Female,1261082,Salaried,679.0
C02294,50,Male,2198082,Student,586.0
C02295,49,Female,1946419,Self-Employed,608.0
C02296,53,Male,403736,Student,593.0
C02297,27,Male,325166,Salaried,588.0
C02298,40,Male,1999903,Salaried,665.0
C02299,29,Female,1690972,,791.0
C02300,56,Female,417826,Salaried,664.0
C02301,31,Female,2934246,Self-Employed,638.0
C02302,26,Male,944069,Self-Employed,715.0
C02303,43,Male,2617802,Self-Employed,743.0
C02304,56,Male,615256,Self-Employed,655.0
C02305,57,Male,927670,Salaried,551.0
C02306,24,Male,1727981,Salaried,639.0
C02307,34,Female,1725785,Self-Employed,573.0
C02308,27,Female,1930116,Self-Employed,593.0
C02309,33,Female,762803,Self-Employed,733.0
C02310,42,Male,1013397,Self-Employed,603.0
C02311,32,Male,1010802,Student,661.0
C02312,23,Male,1489277,Self-Employed,668.0
C02313,41,Female,2792102,Salaried,814.0
C02314,23,Female,1548576,Self-Employed,596.0
C02315,30,Male,2994000,Salaried,574.0
C02316,21,Female,979310,Student,711.0
C02317,24,Female,954914,Student,737.0
C02318,38,Male,572897,Self-Employed,701.0
C02319,55,Male,872583,Salaried,761.0
C02320,51,Male,1141637,Student,809.0
C02321,24,Female,1336420,Salaried,733.0
C02322,22,Male,2226711,Student,711.0
C02323,34,Male,1503812,Student,754.0
C02324,47,Female,2152843,Salaried,614.0
C02325,50,Male,540971, salaried ,625.0
C02326,53,Male,2856797,Salaried,661.0
C02327,34,Female,698813, salaried ,780.0
C02328,27,Female,390331,Student,806.0
C02329,22,Female,1447033,Salaried,716.0
C02330,26,Female,2058475,Student,736.0
C02331,23,Female,935635,Salaried,787.0
C02332,55,Female,740142,Self-Employed,622.0
C02333,31,Female,2581323,Salaried,586.0
C02334,53,Male,2526451,Student,774.0
C02335,43,Male,2329175,Student,588.0
C02336,42,Female,895831,Student,597.0
C02337,39,Male,1748113,Self-Employed,669.0
C02338,53,Female,2161740,Self-Employed,786.0
C02339,22,Male,1468099,Self-Employed,667.0
C02340,24,Female,783235,Salaried,585.0
C02341,37,Female,2543667,Student,588.0
C02342,36,Male,2833749,Student,626.0
C02343,42,Male,748187,Student,574.0
C02344,50,Female,2198333,Self-Employed,648.0
C02345,44,Female,2695947,Salaried,574.0
C02346,31,Female,1761346,Salaried,804.0
C02347,34,Female,432508,Self-Employed,565.0
C02348,51,Female,2164466,Student,609.0
C02349,29,Female,2793165,Student,559.0
C02350,41,Female,1006112,Student,637.0
C02351,42,Male,674787,Student,793.0
C02352,51,Female,981761,Student,723.0
C02353,49,Female,2492667,Student,831.0
C02354,39,Male,1804414,Self-Employed,735.0
C02355,33,Female,348721,Student,678.0
C02356,35,Female,1886769,Salaried,838.0
C02357,37,Male,2500711,Student,606.0
C02358,29,Female,800153,Salaried,583.0
C02359,46,Female,1876991,Salaried,648.0
C02360,29,Female,917934,Salaried,829.0
C02361,46,Male,351392,Self-Employed,796.0
C02362,51,Male,1381793,Student,711.0
C02363,59,Female,2390366,Self-Employed,829.0
C02364,25,Male,2106235,Self-Employed,744.0
C02365,51,Male,574204,Student,621.0
C02366,24,Female,801926,Student,551.0
C02367,34,Male,1757744,Self-Employed,559.0
C02368,28,Female,1165976,,805.0
C02369,27,Female,1196410,Self-Employed,642.0
C02370,28,Male,1477318,Student,677.0
C02371,22,Male,2349754,Self-Employed,665.0
C02372,53,Male,1854534,,576.0
C02373,23,Male,2603698,Student,550.0
C02374,36,Female,575877,Student,768.0
C02375,48,Male,1553547,Salaried,755.0
C02376,60,Female,1786059,Self-Employed,
C02377,55,Female,2346438,Student,587.0
C02378,26,Male,1691412,Student,705.0
C02379,60,Female,2774887,Self-Employed,574.0
C02380,47,Male,2562072,Student,
C02381,28,Male,2160841,Self-Employed,766.0
C02382,38,Male,1373317,Student,602.0
C02383,57,Female,1169374,Self-Employed,782.0
C02384,36,Male,1740414,Self-Employed,816.0
C02385,28,Female,1550942,Self-Employed,605.0
C02386,56,Female,379092,Student,750.0
C02387,59,Male,920993,Student,781.0
C02388,60,Female,2555079,Student,
C02389,59,Male,1537702,Salaried,639.0
C02390,55,Female,2864262,Salaried,846.0
C02391,39,Male,963904,Student,642.0
C02392,28,Female,2913017,Salaried,624.0
C02393,45,Male,2479574,Student,586.0
C02394,29,Male,1267993,Self-Employed,822.0
C02395,39,Male,1946777,Self-Employed,618.0
C02396,47,Male,2968658,Salaried,590.0
C02397,58,Male,2009764,Salaried,561.0
C02398,32,Male,2815599,Student,637.0
C02399,31,Male,597710,Salaried,752.0
C02400,50,Male,741617,Student,755.0
C02401,21,Female,303942,Salaried,806.0
C02402,43,Female,1178261,Self-Employed,751.0
C02403,50,Male,2430803,Salaried,564.0
C02404,43,Male,2902594,Self-Employed,803.0
C02405,36,Female,1764227,Salaried,626.0
C02406,54,Female,1441039,Self-Employed,838.0
C02407,35,Female,2815194,Student,654.0
C02408,49,Male,1888402,Student,554.0
C02409,39,Male,1750545,Self-Employed,668.0
C02410,22,Male,529264,Student,685.0
C02411,42,Male,879632,Student,
C02412,22,Male,2183849,Student,716.0
C02413,58,Male,2185886,Self-Employed,562.0
C02414,45,Female,1638926,Self-Employed,564.0
C02415,35,Female,2192654,Self-Employed,734.0
C02416,40,Female,2166450,Salaried,575.0
C02417,45,Female,476938,Student,710.0
C02418,31,Female,2554368,Student,819.0
C02419,32,Female,2172857,Salaried,802.0
C02420,37,Male,892366,Student,740.0
